Nr,cmean,cmin,csum,cmax,cp,mewmin,megmin,iemin,mewmax,megmax,iemax,mew,meg,ie,dbusl,dtraml,dtrainl,dplight,dstation,dparkcar,dparktw,dpedcro,dstopsign,dtrafficarea,droad,droad_sl,dvfpath,gvm_dwv,gvm_msp,gvm_asp,r_width,speedlimit,bicyclecount,carcount,z_qnr_1,z_qnr_2,z_qnr_3,z_qnr_4,z_qnr_5,z_qnr_6,z_qnr_7,z_qnr_8,z_qnr_9,z_qnr_10,z_qnr_11,z_qnr_12,z_qnr_13,z_qnr_14,z_qnr_15,z_qnr_16,z_qnr_17,z_qnr_18,z_qnr_19,z_qnr_20,z_qnr_21,z_qnr_22,z_qnr_23,z_qnr_24,z_qnr_25,z_qnr_26,z_qnr_27,z_qnr_28,z_qnr_29,z_qnr_30,z_qnr_31,z_qnr_32,z_qnr_33,z_knr_1,z_knr_2,z_knr_3,z_knr_4,z_knr_5,z_knr_6,z_knr_7,z_knr_8,z_knr_9,z_knr_10,z_knr_11,trafficarea_1,trafficarea_2,r_width_1,r_width_2,r_width_3,r_width_4,r_width_5,r_width_6,speedlimit_1,speedlimit_2,speedlimit_3,speedlimit_4,speedlimit_5,speedlimit_6,acp
461,0.4909228334547713,-1.0,0.44700686268044343,0.3307748554979697,1.0,-0.11338975725919154,-1.0,0.30984431318041045,-0.22207424114929103,-0.4583766960891281,0.012331879162603226,-0.29171432602137487,-0.7465379787631125,0.2292683105383964,0.5735088093542823,-0.0787679416147743,0.11838314345095388,0.28420726746453656,-0.04704415560363326,-0.8467994415342162,-0.33948655774594905,0.10479543786120504,0.2171539050679444,-1.0,-0.996873298506145,-0.9964845692559368,-0.9999999988769662,-0.3153988632787506,-0.3530490596962637,-0.2857866364065185,-0.1077088918859711,-0.5375883859834429,-0.02789245758986718,-0.022692887845946114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
462,-1.0,-1.0,-1.0,-1.0,-1.0,0.027886219229718852,-0.38904649777836553,0.884197823483641,0.02845722696747889,-0.05187562979447059,0.7598688397562089,-0.03473570331833808,-0.126982981126141,0.848316735529524,0.6376802960672987,0.03460253677906586,0.3507669366432026,-0.12714172499370238,0.053132748196618784,-0.8053774729880595,0.358724479334929,-0.17881488020261752,0.30946521957213946,-1.0,-0.997276108876245,-0.9969368711741683,-1.0,-0.38324138020611526,-0.322534376692373,-0.4006408822747412,-0.35855816144480046,-0.5375883859834429,-0.02789245758986718,-0.022692887845946114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463,0.763398639963403,1.0,0.7047307790685228,0.3307748554979697,1.0,-0.10758750572283801,0.7376984873480282,0.381165631907955,0.35065211198701063,0.3231509906301478,0.42575689068515477,0.05354165144531879,0.7328623797866153,0.40861055024813503,-0.5393796019805925,-0.3290804675699134,0.3639491210936823,0.23732052468195117,-0.15177173152670625,-0.3754003903647224,0.20575856788779803,-0.1871061039647317,0.13720814550124796,0.748858726733303,-0.19664402064967887,-0.11480778274737496,-1.0,-0.07609639772139408,-0.023387206474591426,-0.08201126660276721,-0.1077088918859711,-1.0,-0.02789245758986718,-0.022692887845946114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
464,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.25621482481837465,0.009593963011011397,-0.3574915216499481,-0.12456589105324113,-0.14441779507309274,-0.15989778557601603,0.021854555128977174,-0.14182032395890543,-0.14879957440687613,-0.8372930637612358,0.33098738309970493,0.03463960816395224,0.2737452265191037,-0.34923522094712567,-0.6252040624145915,-0.2623431865026812,-0.0887115730572597,0.34770725868215735,-1.0,-0.9975506018487068,-0.9972600473324517,-0.9999999988769662,-0.26178912948229305,-0.4260977820615367,-0.31052280524635584,-0.1077088918859711,-0.33006830864058145,-1.0,0.13250566382584714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
465,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.20806849983214562,-0.3495365741086863,-0.44952771624652255,-0.5181234308698942,-0.047600035574688726,-0.10618710332946965,-0.5214932923626091,-0.29547075281701907,-0.32849297805236877,0.166191971439704,0.13151526679903278,-0.23962125313419122,0.155803155665451,-0.08747181269563499,-0.8317529190035018,0.4935923923654434,0.19884140689583574,0.3796953357238273,-1.0,-0.3257178578876846,-0.25250769069598106,-1.0,-0.24604675137718154,-0.3871875480267774,-0.2629246954851119,-1.0,-0.33006830864058145,-1.0,0.13250566382584714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
466,0.4909228334547713,-1.0,0.44700686268044343,0.3307748554979697,1.0,0.3441663277193942,0.5583476017093058,0.04186970560764088,0.23425983453145066,0.20489650355769268,0.16789634374887139,0.36682535494280005,0.41672277007702346,0.19215517480034555,-0.7860677195825356,0.537048845309441,0.4190549756460881,0.2380201730888307,-0.6568892732913089,-0.49951413033917036,0.4588909172245158,0.39552147135763127,0.36296022693224733,-1.0,-0.9993479487672625,-0.999276911642528,-1.0,-1.0,-1.0,-1.0,-0.1077088918859711,-1.0,-1.0,-0.19403819923683785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
467,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1029327100385134,-0.5067837033923033,0.5893163477619643,-0.34850392842614664,-0.440949129498066,0.6665114480436515,-0.2943148635643698,-0.46169681202403456,0.6274663151203812,0.41754769344865816,0.5489316571699895,0.48113838036735346,0.22106725626890833,0.04667133913931695,0.16674365582175987,0.0663361593742982,0.44978742371429037,0.35143738833450816,0.05381211509595707,0.22439411612420213,0.31850447153640427,-1.0,-0.523551547897329,-0.7064577214220849,-0.6075698333992788,-0.35855816144480046,-1.0,-1.0,-0.19403819923683785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
469,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.0839859166416207,-0.3495365741086863,-0.1143407162386508,-0.15261695776714296,-0.013825237554199149,-0.16961171361954328,-0.07732657222624051,-0.24808637770846215,-0.10825366921786408,0.24587072038486912,0.34422714774663604,-0.07297636999223563,0.2353027821021596,0.12189521914754786,-0.8344114542255638,0.678934116428354,0.2954357156700834,-0.11429693491931707,-1.0,-0.9981069443179013,-0.9978777781723719,-1.0,-0.4789807998943474,-0.3871875480267774,-0.537205586184565,-0.1077088918859711,-0.33006830864058145,-0.02789245758986718,-0.0198795178668989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
471,-1.0,-1.0,-1.0,-1.0,-1.0,0.04124559759597009,-0.3495365741086863,0.5065524398074838,0.021591500693709405,-0.05187562979447059,0.8976801746072711,0.023179689429229197,-0.12637334097944813,0.6235429184651132,0.6933587871990801,0.3981320523649119,0.08849488424118351,0.566417716927012,0.6799794722393909,0.6775219302397667,0.7322352620098568,0.5657344919920875,0.028534837303206856,0.8479546105203998,-0.0704140298963844,0.017775429279522525,-1.0,0.18054866960430221,0.1831528092192213,0.26964251614000867,-1.0,-1.0,-0.02789245758986718,-0.1313701418380866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
472,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.01841939092059749,-0.4196795410812587,0.13892775368143864,-0.13821566899114798,-0.013825237554199149,0.7665533454881073,-0.06274245001458108,-0.3947814852394011,0.4532534577615695,0.6862169740462535,0.4439582609904301,0.08583571432083958,0.44209237670060436,0.7673386850537415,0.7302391417961605,0.7811014958337577,0.6286675668462821,0.08604486652631231,0.88584241555117,-0.6929678787447153,-0.6542195677057083,-1.0,0.18054866960430221,0.1831528092192213,0.26964251614000867,-0.6482500017185739,-1.0,-0.02789245758986718,-0.1313701418380866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
474,-1.0,-1.0,-1.0,-1.0,-1.0,0.13893071348540487,0.24796014139777633,0.7078213547385827,-0.3876450693090862,-0.08349118647928128,0.4785353375947924,-0.19761546110214,0.133231065892308,0.6379937662827678,0.37446003814229656,-0.009011982487553458,0.4233559031689775,-0.2004023322594638,0.1057164137059145,0.06128415320871494,0.31457563897532687,-0.03456249871130668,0.042150930303655895,-1.0,-0.8100049463832167,-0.785108918027764,-1.0,-0.336026641203261,-0.3530490596962637,-0.3375208566202228,-1.0,-0.33006830864058145,-1.0,-0.4378550799604777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
475,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.2103608059603382,0.5015479204583126,0.5769082318919301,-0.34228994433815185,0.6725775060730182,0.6578477361475262,-0.1292475434766886,0.7607462617972833,0.6576905733264299,0.36016912267128376,-0.020619902903056875,0.41538475521325224,0.32022986876722276,0.07394720049251058,-0.032586239277956286,0.3176469863412251,-0.043877193491057884,0.04094075414777022,-1.0,-0.9978417520192893,-0.9975890648505592,-1.0,-0.336026641203261,-0.3530490596962637,-0.3375208566202228,-1.0,-0.33006830864058145,-1.0,-0.4378550799604777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
476,-1.0,-1.0,-1.0,-1.0,-1.0,0.04276032602918543,0.09363315590002574,-0.05775119408184526,-0.05916326752948331,-0.05187562979447059,-0.10469007005459482,-0.13593015061250563,0.004216356736832086,-0.0704444881999127,-0.6260881436272332,-0.17495419746114507,-0.0979605959076601,0.07200251036014878,-0.1974768119952867,0.16781426653817916,0.2572824433629161,-0.04922762901983439,-0.01200258144317291,-0.3035869151531312,0.4963558891782869,0.5819950916389259,-1.0,0.4955937662012808,0.47863853286474917,0.6226573613183757,-0.1077088918859711,0.2587497067310295,-1.0,0.41842611013776393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
477,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11624816132002588,-0.7015070649744426,0.17726352179210944,-0.06203634465011477,-0.4583766960891281,-0.06987555737225959,-0.21962041500749585,-0.6676321269154829,0.030891216714233852,0.3754961513230384,0.10072305380534483,0.19727955675796677,0.321568524249094,0.16373652211153128,-0.8018035554846599,0.2599955398409194,0.2266578218929099,0.20621803735912117,-1.0,-0.9975324704367124,-0.9972478596068994,-1.0,-0.38324138020611526,-0.4260977820615367,-0.36730983277657586,-0.1077088918859711,-0.33006830864058145,-0.11514614441363596,0.3742491617283979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
478,-1.0,-1.0,-1.0,-1.0,-1.0,0.7125556930312704,0.07906747450315948,-0.18010306251324082,0.24357926182975398,0.40271410344163383,0.2597023014535197,0.4624344122369022,0.5417876121246167,-0.04682076418153877,-0.4980600225627514,-0.34615883771351713,0.33118946615049477,-0.10122004238450766,-0.7142096946194556,-0.5787896818839819,-0.44047963828897846,-0.21776880328248138,0.2700811341988582,0.5164461166387391,0.9163163020770124,0.8356126298855572,-1.0,0.6009922764942622,0.7320875628681629,0.6694195669415084,0.3193470482092103,0.06666025376255247,-1.0,0.3742491617283979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
480,0.4909228334547713,-1.0,0.44700686268044343,0.5861633368350411,1.0,0.1926189798547836,-0.4196795410812587,0.36850933135779596,-0.0769728642249508,0.3067866414962426,-0.17289465401483706,0.04306900876579388,-0.15485072000809647,0.17103531613709455,0.6592564504330729,0.0764116020928079,0.3736569356026313,0.789225735174769,0.10591740823032963,0.37790508176373105,0.37902225602916834,0.12644370519434467,0.17888983116277074,0.6755552127984381,-0.5220248980840657,-0.46547978763688536,-1.0,0.11964773836205356,0.26639165472257853,0.24800734560129012,0.3193470482092103,-1.0,-1.0,-0.17961088517985474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
481,0.763398639963403,-1.0,0.7047307790685228,0.5861633368350411,1.0,0.3472404041424494,-0.042087429713118685,-0.33841095377722663,0.30546413282964285,-0.04494892573057313,0.023864468426805063,0.16035857044670854,0.03061700328538927,-0.17822005582077965,-0.05514037039532173,-0.2840622733030992,0.31399086951142885,0.23981261680441002,-0.44533457260637116,-0.0783028550074639,-0.2029244186994307,-0.3651894109890491,0.2832495431417738,-1.0,-0.9997370262847068,-0.9996522400487476,-1.0,-0.15496608816895227,-0.08779735569930146,-0.05737947169202324,-0.1077088918859711,-0.33006830864058145,-1.0,0.3742491617283979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
482,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,0.14118226313840798,-0.11330189519619546,0.6902601337399843,0.29789378688648516,-0.41253831438291694,0.4783051931094635,0.07008507539450749,-0.27205122531866455,0.6793267805162971,-0.9596842158506951,-0.081465608079062,-0.6508674291135977,0.015774638252294013,0.05149652125644846,-0.5752008555220018,-0.09679505315216734,-0.49666818306804955,-0.17731857111017824,-1.0,-0.9976992343984804,-0.9974307145494369,-1.0,0.034887086435242555,0.16880178467485052,0.162490317787112,0.3193470482092103,0.06666025376255247,-1.0,0.41842611013776393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
483,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5530451210045119,-0.37483945170384464,-0.7563995906146658,-0.26329106900986443,-0.013825237554199149,-0.8485983486452132,-0.4919249184542918,-0.23851513503627408,-0.7839664946234994,-0.4778892967029061,0.31476873207318784,-0.16119049108889133,0.049918351398661236,-0.1884367492623989,0.38657025160652914,0.3716210895248139,-0.5059534991606147,0.43283879442936013,0.09721998474982774,0.5113198412876203,0.5960066725286466,-1.0,0.18054866960430221,0.2299211076322633,0.20737289650734908,-0.1077088918859711,0.2587497067310295,-0.11514614441363596,-0.22900150271975533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
484,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.10016334796398994,-0.4196795410812587,-0.4937065360714554,-0.04219515007527153,-0.06666519047517855,-0.08392867375280186,0.0963042844891881,-0.0979625849398186,-0.327541376794126,0.2574361949802466,-0.10218108285839334,-0.09301509035442959,-0.005090286525475399,0.016542364592126352,-0.399256840290261,0.3070299553408892,0.010703674291832721,0.18482152982986894,-1.0,-0.9993327853744834,-0.9991779592921011,-1.0,0.4824191871338988,0.4634518576842812,0.6122756142147845,-0.35855816144480046,-0.33006830864058145,-0.11514614441363596,-0.22900150271975533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
486,0.2366810289973047,-1.0,0.22743182793331906,-0.08809794214912525,1.0,-0.19900063253079275,-0.11330189519619574,-0.02091530767009246,0.18227582333020514,-0.002975878813330543,0.5065051870267727,-0.11726601146372723,0.11917084650591511,0.20962766198310553,0.19841064170370604,0.037435026006231165,0.03812002844335953,-0.08946608503009193,0.08820994318494899,0.6360377510863477,0.36776722689022057,0.2319359120301978,0.12045244594039228,0.8760524379068445,0.5734358012447426,0.6535354074172083,-1.0,0.1582123081934319,0.061083153821959765,0.162490317787112,0.3193470482092103,0.2587497067310295,-1.0,0.45721042724313893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
487,0.4909228334547713,-1.0,0.44700686268044343,-0.08809794214912525,1.0,0.8062769188124087,0.34251151036157523,-0.29711830175816956,0.6717773796903179,0.8327438285763032,0.28541183468339887,0.7839467917993956,0.45990400259778874,-0.0021793935810991566,-0.15185220351393183,0.04876753511712795,-0.08999131875832712,0.5580758884090347,0.08787595572653714,0.2751084293063333,0.422368989199602,-0.011590857682432204,0.2916683411614884,0.5684327147449916,0.1924596893987044,0.28661539326532126,-0.9999999988769662,0.38415725775848447,0.35136950173591464,0.6096484342850573,0.3193470482092103,0.6340004427190006,-0.11514614441363596,-0.22900150271975533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
488,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4938793672406854,-0.4196795410812587,0.3422560650484394,-0.34334400038507673,-0.06666519047517855,0.49789548291154184,-0.6526394364074862,-0.11750283509851636,0.2970621345003023,-0.9102133897125916,0.1754530025670567,-0.38409824187951747,-0.15263533707881083,-0.38454006318692946,-0.05166135696164753,-0.5802027148841125,0.06020788521949044,-0.16689994748496492,-0.004213447327215347,-0.7050405141344498,-0.6676159733893052,-1.0,0.3472775167879237,0.22353958869135018,0.3426168477061878,1.0000000000000002,0.06666025376255247,-0.02789245758986718,0.45721042724313893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
489,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2868126978998918,-0.3495365741086863,-0.3969947189326552,0.1579176999501302,-0.047600035574688726,-0.3123894838051819,-0.18876486833221362,-0.10925594754671626,-0.34177042784260686,-0.9948028571334009,0.19821620667301515,0.32708323632128355,0.07516835680767868,0.04287161911900497,-0.22180296145404227,0.1693904902172467,-0.6725527530915528,-0.033357145115085765,-0.0694852794269133,-0.7139691344456858,-0.677650621559257,-1.0,0.22186415702404755,0.16880178467485052,0.2252542899663555,1.0000000000000002,0.06666025376255247,-0.22582439262077025,0.41842611013776393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
490,-1.0,-1.0,-1.0,-1.0,-1.0,0.07116270385858854,0.24796014139777633,-0.5699775614994207,-0.22765060495605685,0.37830034534899193,-0.0891621987798123,-0.0976960431826824,0.359987059074336,-0.40783641571637985,-0.2092478821697766,-0.21398987782731785,0.10497090932747899,0.3156727151598139,0.01764434370205692,0.30490067712113933,0.43781267662280193,-0.3674550659259116,0.30716142741386737,0.7893841475941036,-0.2026868854922012,-0.12124136945480199,-1.0,-0.523551547897329,-0.4260977820615367,-0.6075698333992788,0.3193470482092103,0.06666025376255247,-1.0,0.5063091360320106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
491,0.763398639963403,-1.0,0.7047307790685228,0.3307748554979697,1.0,-0.17067410779515935,-0.12423454778823023,0.28042299622434064,-0.3282636648681784,0.1068495500339184,0.4073622837315326,-0.33941395767484345,0.0162477078716418,0.3094929982553264,-0.9378362489140225,0.3760291660606275,-0.4090986970379545,0.08109936844807779,-0.3589746309803095,-0.12061730055000276,0.3419657167315753,-0.25967609711878875,-0.15681517116465143,-0.13031748389711462,-0.9110103290135853,-0.8988620377946251,-1.0,-0.07609639772139408,-0.149246339732267,-0.05737947169202324,0.6813560737647808,0.06666025376255247,0.24922950252524634,-0.10714096639055956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
493,0.4909228334547713,-1.0,0.44700686268044343,0.3307748554979697,1.0,-0.20487668969198253,-0.3495365741086863,0.1065041696826947,-0.24304315658176487,0.3037921477034479,0.30838072546043305,-0.2940927689349583,0.05497505340473889,0.22876470963187598,-0.8032313760601726,-0.07349382948807354,-0.08265786647976585,0.07384072173817345,-0.07134809142587445,0.44634585149943273,0.14807981299823836,-0.0976526801858826,0.013581620956568147,0.8293491244437007,-0.55665315460704,-0.503440680722113,-1.0,0.18054866960430221,0.22353958869135018,0.264331792706813,-0.1077088918859711,0.06666025376255247,0.0619683370120338,0.45721042724313893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
496,-1.0,-1.0,-1.0,-1.0,-1.0,0.05860705899187182,0.4478115942224037,0.14033134191619487,-0.12207406983995552,0.21896315329478294,0.5123537569457179,-0.014458801607448304,0.3658224208946663,0.22080221266359998,-0.3341911452877072,-0.04517597241872244,-0.11360697913531312,0.2761973652209349,0.1235907310047536,0.15027651570152617,0.1391383708705199,-0.09122163384825614,-0.020414650978881708,0.7410485008373074,0.011663492963738309,0.1028620863000983,-1.0,-0.336026641203261,-0.2948753773807979,-0.6075698333992788,-0.1077088918859711,0.06666025376255247,0.0619683370120338,0.41842611013776393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
497,-1.0,-1.0,-1.0,-1.0,-1.0,0.027426612336681366,0.743167202173087,0.46722230431318595,0.06659096635946535,0.5721099022937074,0.38309550953006855,-0.08529576252234997,0.9452726204764711,0.42910069922384564,0.18156962724825065,-0.16487148107908578,0.367214073960092,0.278250792746477,-0.19915913357515613,0.008374086302335826,0.3427687365057036,-0.028143985543733763,0.02159380577516702,-1.0,-0.6926009119854271,-0.6538550243451293,-1.0,-0.4789807998943474,-0.5270068897252783,-0.537205586184565,-0.1077088918859711,-0.33006830864058145,-1.0,-0.4378550799604777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
498,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.12108981490102627,0.5015479204583126,0.10822968528376502,0.21267057920773552,0.5198203291916935,0.05892846206442986,0.03912389244068348,0.5742378951697316,0.0974216534600069,-0.9235215841722269,0.24818285645598842,-0.23863280495216502,-0.15855183166171327,-0.08456180520705248,0.10328696284763272,-0.19223379189985587,-0.91946390548048,0.046987604539121194,0.0963925947722768,-0.9986875396306437,-0.9984834978704771,-1.0,0.0711179255405189,0.17603771060997883,0.09661710237590207,0.6813560737647808,0.06666025376255247,-0.02789245758986718,0.5063091360320106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
499,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,0.10878119756105063,0.009593963011011397,0.222500393637098,-0.1849643921718815,-0.06666519047517855,0.5853841320686274,-0.16013843779018966,-0.12117236658156381,0.2749867090791154,0.7237283484532602,-0.988793150531752,0.235559450023749,-0.0592215633080794,-0.3368865881510512,-0.052164460179405736,0.22304393574371764,-0.3143841045829988,0.29716801926585235,0.04542003515422671,-0.9975267288520702,-0.9972340130974023,-1.0,0.2805463494587289,0.35619837992350417,0.3602698258290445,-0.35855816144480046,0.06666025376255247,-0.02789245758986718,-0.022692887845946114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
500,-0.19255975092869101,-1.0,-0.14489505445660705,-0.08809794214912525,1.0,-0.14426024692526826,-1.0,0.4055618310920522,-0.35931905649905893,0.31936511315024524,0.2378477362445985,-0.3734693032876952,-0.3688752843159545,0.3690109315597597,0.7766041824004666,-0.9804462257636566,0.24666729003574867,-0.00785739083540557,0.036268229730942014,0.12069363638503272,0.31593540459350156,0.18394817233396488,0.3526820211694409,0.01980486805140469,-0.9975495679459632,-0.9972186723550639,-1.0,0.2771037902822668,0.35136950173591464,0.3559186449693478,-0.35855816144480046,0.06666025376255247,-0.02789245758986718,-0.022692887845946114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
